docId,filename,0 lb term persname,1 lb choice rend,2 lb add del,3 seg rend fw,4 xml facs lry,5 lb term type,6 lb placename reg,7 choice expan abbr,8 seg rend date,9 lb xml id
198,liv_000898_TEI.xml,0.3272299752859062,4.132135461561789E-5,3.1555804047705375E-5,0.04002544570994465,1.1403258626584914E-6,0.06818542858131711,0.12848346785446393,0.2454553889469991,4.506852400547843E-5,0.1905012076128375
199,liv_000899_TEI.xml,0.2568646004724303,6.040234057748804E-5,0.002736053065301023,0.11589310107332979,1.6668947997068487E-6,1.442019954329425E-4,0.3249995652402867,1.4270414065150504E-4,6.58798425566305E-5,0.29909182493463377
200,liv_000901_TEI.xml,0.02736342835978721,1.193300520162756E-5,9.112856472050039E-6,0.2437884791579949,3.293094957131704E-7,9.141852004436918E-4,0.6618747102790563,2.8192438180497726E-5,0.0060357537001152805,0.059973875693252625
201,liv_000908_TEI.xml,0.1630230367836146,3.6427875157384924E-5,2.78188094517657E-5,0.012033046265486349,1.0052828265209002E-6,0.04605098903564863,0.2122256563083113,0.3688797507753347,3.9731286190183486E-5,0.1976825375779785
202,liv_000911_TEI.xml,0.3426623406974413,0.0065132555549349495,0.0010225154491744599,0.02604450915646297,9.266148444403942E-7,0.1271815434357142,0.25692575311946025,0.06637142186723637,3.662213120654384E-5,0.17324111197352446
203,liv_000914_TEI.xml,0.18330442553476578,7.507760504548106E-5,0.004515289237635853,0.09278383880653555,2.0718811262654804E-6,0.03807185340278896,0.12868227251052256,0.18852596812108854,0.006768818201338036,0.35727038469915295
204,liv_000918_TEI.xml,0.4014120353010001,4.3935483268108676E-5,3.3552130941652676E-5,1.646026705339854E-4,1.2124667336072175E-6,0.10510906026906888,0.21487574464712067,0.039235789231753804,4.791971126746767E-5,0.23907614808831165
205,liv_000920_TEI.xml,0.11111009724773976,9.661225966613991E-5,7.37797093776412E-5,0.11509472768948568,2.6661627957747864E-6,0.0016648076938127088,0.17563157522074305,2.2825223923847356E-4,0.001539533075330167,0.5945579487018106
206,liv_000923_TEI.xml,0.0025489850351802725,1.1649364818705813E-4,8.89624933448752E-5,0.059232255967183435,3.214820063351291E-6,0.0020074007424349277,0.1391438553069448,0.0071923781261994165,1.2705771213559913E-4,0.7895393961483262
207,liv_000924_TEI.xml,0.1727268774562291,8.283210227453572E-5,6.32562415378031E-5,0.016295130891477584,2.2858783154782088E-6,0.11823937548422406,0.08664139205605073,0.0026548963274045843,9.034361589813856E-5,0.603203609946588
208,liv_000929_TEI.xml,0.0034417526436367196,1.572948903508715E-4,1.2012110405841742E-4,0.014599073541619198,4.340792628887736E-6,0.0027104815119579945,0.0127560292318308,3.7161858202494386E-4,1.7155895801726598E-4,0.9656677287438749
209,liv_000930_TEI.xml,6.817583359128099E-4,0.0015351753003574422,0.059043682220179444,3.629954608585715E-4,2.6738322003747046E-6,2.3131150137051061E-4,6.660060801829439E-4,0.40151045974092137,1.0567652164642523E-4,0.5358602610063701
210,liv_000931_TEI.xml,0.16141239254000692,1.0931052851775318E-4,8.347697335540872E-5,0.002032186856189132,3.016590910176738E-6,0.026223507104205443,0.04131785607638514,0.0570513171502317,1.192232012813026E-4,0.711647712978917
211,liv_000937_TEI.xml,0.003637078810598292,1.6622168178420711E-4,1.2693821070618944E-4,0.005557695408682148,4.587141066316344E-6,3.968306189518042E-4,0.018414910736615078,3.9270866045717194E-4,1.8129526307666317E-4,0.9711217334680621
212,liv_000939_TEI.xml,0.09135758222740328,1.129769911133991E-4,0.01014879143860829,0.0037774356393097124,3.117772542801743E-6,0.006978059497375381,0.12488092961586875,0.013683600901486202,1.232221519218172E-4,0.7489342837643703
213,liv_000941_TEI.xml,0.16895509443584075,1.0790972306375541E-4,8.240722279116648E-5,0.0068117387795212,2.97793354517489E-6,0.006665078087699928,0.010352941010273497,0.27097008486017954,1.1769536573917731E-4,0.5359340725813457
214,liv_000943_TEI.xml,0.087056329624827,1.1393236282460191E-4,8.700652119053115E-5,0.003809378914795457,3.144137483662736E-6,2.719973084920617E-4,7.831511194894851E-4,0.30300610034330766,1.2426416018367184E-4,0.6047446955074058
215,liv_000946_TEI.xml,0.07647092219834543,9.633593743410493E-5,0.030104782600931343,0.014661497095296124,2.658537261942507E-6,2.2998834609860334E-4,0.239481849846587,0.00594783063240823,1.0507202750798065E-4,0.6328990627781292
216,liv_000951_TEI.xml,0.15126781577239284,1.1649364818705813E-4,8.89624933448752E-5,0.021187903918129053,3.214820063351291E-6,2.78112012932456E-4,0.06478443993833853,2.7522320818953007E-4,1.2705771213559913E-4,0.7618707764762866
217,liv_000953_TEI.xml,0.15549599595748237,0.010313869443342566,8.745022643520678E-5,0.017427946936959596,3.160171572514851E-6,2.7338440719069023E-4,0.10618049091360103,2.705447090280429E-4,1.2489786739141052E-4,0.7098222593669966
218,liv_000955_TEI.xml,0.0828122984642864,1.175096890918273E-4,8.973841146260388E-5,0.02137270177966199,3.242859263227602E-6,0.003769280342006232,0.002552112372056659,0.06133062049475086,1.2816589129219024E-4,0.827824329696128
219,liv_000957_TEI.xml,0.003121096374250633,1.4264026581628866E-4,1.0892983347913184E-4,0.011121506097449467,3.936375892800911E-6,3.4053334296552465E-4,0.04756376642893556,0.002454418074066941,1.555753993035715E-4,0.93498759780784
220,liv_000958_TEI.xml,9.456091056895583E-4,1.3438813096710214E-4,1.0262794060319623E-4,0.06035117588612504,3.708645633756688E-6,3.2083254494251023E-4,0.040822224289880346,3.174999935444517E-4,0.010121190881301676,0.8868807425813123
221,liv_000959_TEI.xml,0.02080953534958523,1.4796649324869075E-4,1.12997303936813E-4,0.04448409192822562,4.0833612699277685E-6,3.5324895326371755E-4,0.0032135828201768717,3.4957968619085043E-4,1.613846282392832E-4,0.930363529475863
222,liv_000961_TEI.xml,0.0012145561334757217,1.7261036061344564E-4,1.3181704149802843E-4,6.466783612103984E-4,4.763446411699332E-6,4.120826808180912E-4,0.003748806079492673,4.0780229612606407E-4,1.8826329033175227E-4,0.9930726203100221
223,liv_000964_TEI.xml,0.01418890845964349,1.4764219907107082E-4,1.12749650789476E-4,5.531360632204266E-4,4.074411877022101E-6,0.0069274939388907705,0.09744848144701777,3.488135218089227E-4,1.6103092589663594E-4,0.8801076693817844
224,liv_000965_TEI.xml,0.12727672973927598,9.075517607395179E-5,6.930684095777913E-5,0.0016872251781186987,2.5045276325025635E-6,0.0056055220810682874,0.00197104944687171,0.30064319277030965,9.898518259041726E-5,0.562554729057101
225,liv_000966_TEI.xml,9.590010395814693E-4,1.3629136662223737E-4,1.0408138112925669E-4,0.0025337863389507096,3.7611683271793335E-6,3.2537624931928917E-4,0.06163211554612278,0.012461051011204606,1.4865075904438419E-4,0.921695885139698
226,liv_000967_TEI.xml,0.06921956161841683,1.18127865681159E-4,9.021049325908151E-5,0.03726706663009158,3.2599187899314654E-6,2.820134747196603E-4,0.10427131364739983,2.790841447178778E-4,1.2884012636301705E-4,0.788340522080561
227,liv_000971_TEI.xml,0.061877555760676765,4.276407300328062E-5,0.17460563575751292,0.040153296302578356,1.1801398790499812E-6,1.0209314077824673E-4,0.09488076639283607,0.34924698906969137,4.6642073297179224E-5,0.2790430772897467
228,liv_000973_TEI.xml,0.008872203770688796,0.006082753821105483,1.0201739003171246E-4,0.016364925397785005,3.6865822882602044E-6,3.189238591351762E-4,0.10403712813243868,3.1561113363587996E-4,0.00807792318241342,0.8558248267304776
229,liv_000975_TEI.xml,0.0015891772922794131,2.258507926793421E-4,1.7247506583713387E-4,0.004198781385164686,6.232697412510124E-6,5.391866385159763E-4,0.025020936753504773,5.335859997580757E-4,2.4633175669604206E-4,0.967467441618152
230,liv_000976_TEI.xml,0.016891399507488056,1.7576287674042832E-4,1.3422451777961907E-4,0.008485819646178653,4.850444906920193E-6,4.196088646016856E-4,0.0012081632494172735,4.1525030394314435E-4,1.917016879851747E-4,0.972073218900959
231,liv_000980_TEI.xml,0.0700677512038303,1.0156469952040335E-4,7.756173015244213E-5,0.001888184516321692,2.802832934051007E-6,2.4247127174816606E-4,0.20574208876047181,2.3995267446621585E-4,1.107749525886654E-4,0.7215268473579662
232,liv_000982_TEI.xml,0.0073571531231291015,2.0032883698541744E-4,1.529847601517702E-4,7.505246124537876E-4,5.528380082787189E-6,4.7825659999050334E-4,0.0192197011824538,0.012368406068520355,2.184953780594217E-4,0.959248621058173
233,liv_000983_TEI.xml,0.008036616531243981,1.558393740741281E-4,0.002432365514238637,5.838464775819559E-4,4.300625435209541E-6,3.720443362568219E-4,0.010324636346109665,0.002681535779465299,1.6997145027776943E-4,0.9752388435653165
234,liv_000984_TEI.xml,9.163600200198017E-4,0.06779283577882717,9.945350688766575E-5,0.015953644964440062,3.5939317491210112E-6,0.002244125991277178,0.11688822344970724,3.0767925000946126E-4,1.4204115210690406E-4,0.7956520419549754
235,liv_000990_TEI.xml,0.04832061744116728,1.1431905107456091E-4,0.00517832565964225,0.015701363626885907,3.15480873624669E-6,2.729204716794721E-4,0.07206014286394044,2.7008559250716994E-4,1.2468591471805312E-4,0.8579543845696486
236,liv_000991_TEI.xml,0.018217182500177263,1.6419593415115566E-4,1.2539121167981886E-4,6.151540222551897E-4,4.531237467833765E-6,3.9199443465601794E-4,0.0011286541107206134,3.879227105686809E-4,1.7908581334592484E-4,0.9787858880249775
237,liv_000993_TEI.xml,0.010545129578226233,1.5877785156469693E-4,1.212535943629859E-4,5.948553753173023E-4,4.381717207502722E-6,0.0027360356729613073,0.04116000553457893,3.751221665485764E-4,1.731763994996714E-4,0.9441312621097327
238,liv_000994_TEI.xml,0.029106797064002744,1.3546913302714205E-4,1.0345346748872803E-4,5.075301194507882E-4,3.738477535883748E-6,3.2341328358002875E-4,0.09745775656538629,3.200539255369149E-4,1.4775396234293581E-4,0.8718940340016486
239,liv_001001_TEI.xml,0.11302800566702033,1.1629254480001031E-4,0.053604215941440145,0.017698720261649023,3.2092703083770874E-6,2.776319072043772E-4,0.00770458840685953,2.747480894150523E-4,1.2683837196848558E-4,0.8071657495393346
240,liv_001002_TEI.xml,0.015598081681581177,1.2399868146886262E-4,9.469384851982433E-5,0.03727849882992653,3.4219329141027938E-6,2.960292122442688E-4,0.13338253763764787,0.0021336514147388213,1.3524332888919602E-4,0.8109538434320693
241,liv_001007_TEI.xml,0.0012664779328156745,1.7998938597155797E-4,1.3745216843008773E-4,6.743236080481618E-4,4.967081881430229E-6,4.2969905413768177E-4,0.0012372155340695944,4.252356846753738E-4,1.9631147230890904E-4,0.9954483280776615
242,liv_001009_TEI.xml,0.0036281264955500933,1.658125433132899E-4,1.266257646710403E-4,0.008005418230089304,4.575850265612073E-6,0.0028572564060973414,0.006062571493215579,3.917420463600773E-4,1.8084902245435965E-4,0.9785770221479833
243,liv_001011_TEI.xml,0.07415707510492357,1.2045125308079234E-4,0.010820208911467502,4.5126618513047814E-4,3.3240362121559387E-6,2.875602316166232E-4,0.07234945497112293,2.845732863487367E-4,1.3137420690728904E-4,0.8413947118131899
244,liv_001015_TEI.xml,0.014733715649793762,1.3279859301029937E-4,0.025728669099267836,0.022182125456566563,3.6647799072169676E-6,3.170377491945986E-4,0.0028841615941001867,3.137446150940506E-4,1.4484124813072616E-4,0.9335592412149347
245,liv_001016_TEI.xml,0.021765696769363026,1.5476529244758924E-4,1.1818933060863582E-4,0.007472057715224314,4.270984513009822E-6,0.002666891867474058,0.0010638295303770776,0.011852700997272595,1.6879996705753607E-4,0.9547327975456621
246,liv_001020_TEI.xml,8.855449072646465E-4,1.258519236529024E-4,0.06361516583661665,0.019153575106243034,3.473075961369486E-6,3.004535643207618E-4,0.0494384804141174,2.9733269344399887E-4,1.3726462975496663E-4,0.8660428578486242
247,liv_001022_TEI.xml,0.10800090952608273,1.0472245024617908E-4,7.997320393061339E-5,0.008165095334670433,2.8899758860168096E-6,2.50009952391717E-4,0.08622016562568172,0.025120233946256804,0.007886975589820955,0.7641690243950329
248,liv_001023_TEI.xml,0.05337414450343968,1.4114593829890894E-4,1.0778866309011205E-4,5.287980614040407E-4,3.895137643687308E-6,3.3696584859732094E-4,9.702124738723951E-4,0.006619183886055645,1.5394556078023275E-4,0.937763919926818
249,liv_001024_TEI.xml,0.13417032827691797,1.5197215159566167E-4,0.018163648285340225,0.009593154064716,4.193903527133885E-6,3.6281189273151533E-4,0.007812476964398913,3.590432935061116E-4,1.6575353412457016E-4,0.8292166176331419
250,liv_001025_TEI.xml,0.07814534552060513,9.002745842348553E-5,0.03615186579735638,0.06715786732004657,2.4844451529890264E-6,2.1492774989023068E-4,0.13693282182441185,2.1269525264308697E-4,9.819147288016364E-5,0.6809937731585901
251,liv_001026_TEI.xml,0.007129497885099161,1.3824928482741652E-4,1.0557658097928086E-4,0.014883626189816914,3.815200069049959E-6,3.3005050050528617E-4,0.019420461814364937,3.266222003710654E-4,1.5078622833022235E-4,0.9575113141156366
252,liv_001028_TEI.xml,0.014939875339716278,0.024121587124940728,1.0283308470858438E-4,5.044865970425536E-4,3.716058885803519E-6,3.214738606020157E-4,0.020914715640760456,0.09026912351302584,1.4686792134150164E-4,0.8486753208589762
253,liv_001031_TEI.xml,0.042296486447759636,1.1185148393397456E-4,8.541742017652846E-5,0.01536245100835103,3.086712453962823E-6,2.6702950616165687E-4,0.12031607585598766,2.6425581761880233E-4,1.21994579694186E-4,0.8211713511678626
254,liv_001033_TEI.xml,0.059910918103075854,0.0022457962895549763,1.0824224994149663E-4,5.310233032876886E-4,3.9115288222107175E-6,3.3838383889340254E-4,0.0030783516306176328,3.34868978717398E-4,1.5459338106297028E-4,0.9332939106960263
255,liv_001034_TEI.xml,0.04406443024693108,0.012694547141249277,7.202371964255403E-5,0.0017533656349552574,2.602706941300106E-6,2.2515850102157084E-4,0.1476510234437583,2.228197349294381E-4,1.028654739003658E-4,0.793211163396671
256,liv_001035_TEI.xml,0.12544657029977865,9.551637381865902E-5,0.0071624018252750025,0.0684166550649339,2.6359201528113935E-6,0.0016459235563675097,0.05453645130341246,0.0016435549452199615,1.0417814290956093E-4,0.7409461125681316
257,liv_001036_TEI.xml,0.045662652813694776,9.773358418305609E-5,7.463602924079305E-5,0.042439504846429006,2.6971074576564487E-6,2.3332502888576405E-4,0.1109329955308704,2.3090143544590705E-4,1.0659641790229935E-4,0.8002189572058904
258,liv_001038_TEI.xml,0.00903342783386319,1.3601618198102715E-4,1.0387123137265394E-4,0.014643215050977635,3.753574186902533E-6,3.2471928513552376E-4,0.06554585626232905,3.2134636139473285E-4,1.483506196679361E-4,0.9097394435990913
259,liv_001039_TEI.xml,0.035328996417097275,8.074708294496447E-5,6.166397860229032E-5,0.00509711285149403,2.2283390240447594E-6,1.9277217363978898E-4,0.36374575482489335,1.9076981076576955E-4,8.806951949978014E-5,0.5952118850020387
260,liv_001042_TEI.xml,0.015343890585143367,0.03633598906367823,0.009146653464318514,4.56985940653959E-4,3.3661680516582317E-6,2.91205029913768E-4,8.384551539949975E-4,0.005720281890782954,1.330393623529239E-4,0.9317301333411097
261,liv_001043_TEI.xml,0.01985031427044048,1.4114593829890894E-4,1.0778866309011205E-4,0.011004995009216291,3.895137643687308E-6,3.3696584859732094E-4,0.005160691252997295,3.3346571736829554E-4,1.5394556078023275E-4,0.9629067926015673
262,liv_001044_TEI.xml,0.03375121746853086,0.04359162576442408,5.8910089808651676E-5,0.07930214920853519,2.128822288247945E-6,1.8416304492728877E-4,0.20894173328892057,0.0036176041710576584,8.413636973700151E-5,0.6304663317717705
263,liv_001046_TEI.xml,0.007926594326746564,1.537059151220336E-4,1.1738031784492596E-4,0.02795608354563963,4.241749378443626E-6,3.6695100650958087E-4,0.0010565475560731837,3.6313941348686677E-4,1.6764452157730443E-4,0.9618877116476214
264,liv_001048_TEI.xml,9.145919151339097E-4,1.29980028040064E-4,0.0020287487653411354,0.010134401153290255,3.5869973039833394E-6,3.103088262906273E-4,0.06263704884817262,0.0022365727395667126,1.4176708552875663E-4,0.9214629936413319
265,liv_001049_TEI.xml,9.747782208585566E-4,1.3853358900672974E-4,1.0579369503703154E-4,0.006688392185256863,3.8230458769027885E-6,3.307292362889483E-4,0.11817049833379335,3.272938859912687E-4,1.510963142373623E-4,0.873109061493653
266,liv_001051_TEI.xml,0.04918274060989292,1.020261667626981E-4,7.791413800566348E-5,3.822372775782325E-4,2.8155678270876337E-6,2.4357295914189336E-4,0.17184278805664943,2.4104291841406438E-4,1.112782673439673E-4,0.7778135840383841
267,liv_001055_TEI.xml,9.609452006099668E-4,1.3656766701459488E-4,0.01024067883225904,0.0065934776061768365,3.768793258312372E-6,3.260358772001946E-4,0.011075128687747965,3.2264927775600347E-4,1.4895211535231558E-4,0.9701917959426247
268,liv_001057_TEI.xml,0.03963993599200249,1.3712364230649711E-4,1.0471696359383163E-4,5.137286775534318E-4,3.784136245255873E-6,3.2736318911786547E-4,0.11289673917168766,3.239628026210307E-4,1.4955850848784164E-4,0.845903086916384
269,liv_001060_TEI.xml,0.011892973358257734,1.463591137618901E-4,1.1176979935503893E-4,5.483290313476858E-4,4.039003179130505E-6,3.4941156340103036E-4,0.03142281537637469,3.457821560592079E-4,1.5963148578641191E-4,0.9550188891124771
270,liv_001061_TEI.xml,0.014851009758475522,9.551637381865902E-5,7.294281621710841E-5,0.09961027470478863,2.6359201528113935E-6,2.2803175455593088E-4,0.17505725445739664,0.00306144674703154,1.0417814290956093E-4,0.7069167093246536
271,liv_001062_TEI.xml,0.009070054360057585,1.3656766701459488E-4,1.0429238294951748E-4,0.034975359664243505,3.768793258312372E-6,3.260358772001946E-4,0.06175706093429558,0.0023499265676179084,1.4895211535231558E-4,0.8911279816380104
272,liv_001063_TEI.xml,0.0010597741827293044,1.5061305015704447E-4,1.1501839525818865E-4,0.018450456899437404,4.1563970481026824E-6,0.011538436388888358,0.0010352877436747524,3.5583233510612573E-4,1.6427118446827286E-4,0.9671261534232324
273,liv_001066_TEI.xml,0.03473532647006581,1.4203875387479745E-4,1.0847047794409143E-4,5.321429620891838E-4,3.919776252494804E-6,0.004556082880663251,0.007301827874696351,3.355750475415858E-4,1.549193400909233E-4,0.9521296964167815
274,liv_001067_TEI.xml,7.883411095746111E-4,1.1203750856756722E-4,0.0017486990932813848,0.0835767250015626,3.0918460877158925E-6,0.0019306132255207352,0.1055479217796171,2.646953119367882E-4,1.221974737121259E-4,0.8059056776501393
275,liv_001068_TEI.xml,0.0011638592224537784,1.6540541400596114E-4,1.2631485297021023E-4,0.005530403134685652,4.564614910844256E-6,3.948818957515884E-4,0.0183244803059262,3.907801790320743E-4,1.8040497319384133E-4,0.9737189054070698
276,liv_001069_TEI.xml,0.0011093806680659778,1.5766302758231588E-4,1.2040223875127025E-4,0.0637822116943621,4.350951937795408E-6,3.7639804957893407E-4,0.010445456642040718,0.005053342622024189,1.719604792599019E-4,0.9187788336263968
277,liv_001070_TEI.xml,8.05762348203739E-4,1.1451338119232702E-4,8.745022643520678E-5,0.014028161582909518,3.160171572514851E-6,0.00197327708421573,0.02798542777044919,0.34364886546808604,1.2489786739141052E-4,0.6112284840995442
278,liv_001071_TEI.xml,0.0010079429365805138,0.010775381918544352,1.0939309615823047E-4,0.00478952322455005,3.953116724800691E-6,3.419815815586264E-4,0.030754632144511483,3.3842935091463834E-4,0.004409091048564976,0.9474696715818923
279,liv_001077_TEI.xml,0.07467875596641861,9.773358418305609E-5,0.020385908236147478,3.6615527497944433E-4,2.6971074576564487E-6,0.017642986920520066,0.007925829338700782,0.04375505616453166,1.0659641790229935E-4,0.835038280989159
280,liv_001078_TEI.xml,0.05803305677463864,0.021377317823979204,0.0033560233515433735,0.016772195494104216,3.0412655949006738E-6,2.63097927657678E-4,0.07110259413125748,0.008440023989749166,1.2019840640224561E-4,0.8205324508350731
281,liv_001079_TEI.xml,0.0024514807215844166,0.005101456344596983,8.555948127157973E-5,0.0020828840130821392,3.0918460877158925E-6,2.6747361351092973E-4,0.08226396721147981,2.646953119367882E-4,1.221974737121259E-4,0.9073571939827376
282,liv_001080_TEI.xml,0.06789855650030296,0.002231709362498996,0.004289280373024574,0.006800268040633073,3.886993461879007E-6,3.3626130067496125E-4,0.003059042437226026,3.327684877252085E-4,1.5362368238972017E-4,0.9148946028220626
283,liv_001081_TEI.xml,8.445235310876626E-4,0.001901688028149374,9.165701796331936E-5,0.05746296962571588,3.3121915676658927E-6,0.028793191284955194,0.06496498591404462,2.8355925726089516E-4,1.309060769963428E-4,0.845523207072259
284,liv_001082_TEI.xml,0.1023111134683001,1.0065417614070729E-4,7.686639241199731E-5,0.031754454101095286,2.7777056513643406E-6,0.046559253003470163,0.008162678458865747,0.22585593947600188,1.0978185966668575E-4,0.585066481358396
285,liv_001087_TEI.xml,8.016740685681792E-4,1.1393236282460191E-4,8.700652119053115E-5,4.268434027853071E-4,3.144137483662736E-6,2.719973084920617E-4,0.23586936920419488,2.6917201839923215E-4,1.2426416018367184E-4,0.7620325968158779
286,liv_001088_TEI.xml,0.010664916778262708,0.08585570211872942,0.00984164400455235,4.91709121871367E-4,3.6219397349155185E-6,3.133316734832541E-4,0.03012640985585027,0.04512058807441049,1.4314809760508128E-4,0.8174389283355001
287,liv_001089_TEI.xml,0.016378596748037422,1.704269252604152E-4,0.007719851694660594,6.384982010456872E-4,4.703191179854576E-6,4.0687003952314174E-4,0.011291087617320714,4.0264379957206714E-4,1.8588185319016185E-4,0.96280143993021
288,liv_001091_TEI.xml,0.022935518794409172,1.3465676086204102E-4,1.0283308470858438E-4,5.044865970425536E-4,3.716058885803519E-6,0.00232038472427524,0.04690055686851236,3.181346477307639E-4,1.4686792134150164E-4,0.9266328445422319
289,liv_001092_TEI.xml,0.0010231728532818093,1.4541134024777583E-4,1.110460148719017E-4,0.00702044954392761,4.012847922117737E-6,3.4714888896412766E-4,0.06143913100439349,3.435429844713052E-4,1.5859776475354742E-4,0.9294074867571663
290,liv_001093_TEI.xml,0.0031612586848284185,0.04303785441549756,0.004399669409337477,5.412731259173097E-4,3.987029231307811E-6,3.44915330652642E-4,9.93101103930909E-4,0.0024860015592139107,1.5757734565698814E-4,0.9448743619957335
291,liv_001097_TEI.xml,0.08581910531741059,1.393935610206973E-4,1.0645042830755732E-4,5.222328444467918E-4,3.846778117479409E-6,3.3278229713468686E-4,0.005096619426343194,3.293256212860318E-4,1.5203427161354394E-4,0.9074982094543194
292,liv_001098_TEI.xml,0.020968543862295977,9.759199721015958E-5,7.452790377361047E-5,3.656248245981575E-4,2.693200148989748E-6,0.05238630837740521,6.708303064513245E-4,0.3479193760429273,0.00155514536262552,0.5759593581225637
293,liv_001104_TEI.xml,0.0011961664192178098,0.07335197375790713,1.2982118666624305E-4,0.005683919830527962,4.69132259956778E-6,4.058432962873881E-4,0.0036920450367462104,4.0162772132233096E-4,1.854127772767915E-4,0.9149484986514486
294,liv_001105_TEI.xml,0.005657817856805258,1.5405742576784414E-4,1.1764875534323797E-4,5.771704738567219E-4,4.25144985133824E-6,3.677901881713706E-4,0.005632771436438416,0.052962757942111596,1.6802790847558646E-4,0.9343577065631786
295,liv_001113_TEI.xml,0.00913442281044142,1.1241142033958531E-4,8.584502579737497E-5,0.0070959058131935815,3.1021647538862303E-6,2.683662746748081E-4,0.1843286119764877,2.6557870085177357E-4,0.0017912954345098223,0.7969144603789501
296,liv_001117_TEI.xml,0.0036192181427951177,1.6540541400596114E-4,0.005037032693652889,0.010441120975368331,4.564614910844256E-6,0.0028502408160929276,0.030601274907632897,3.907801790320743E-4,1.8040497319384133E-4,0.9467099572833151
297,liv_001119_TEI.xml,0.09931252173589404,1.021809224626826E-4,7.803232001081322E-5,3.828170641107343E-4,2.8198385468819806E-6,2.4394241636042214E-4,0.13569967628756785,0.0032750557854715413,1.1144705684868263E-4,0.7607915065727263
298,liv_001120_TEI.xml,0.006575043939586128,1.7903268879975338E-4,1.367215692334426E-4,0.0033283882343315956,4.940680362460455E-6,4.274150757375022E-4,0.0038882882221853996,0.0535759525707289,1.9526801838890733E-4,0.9316889490006459
299,liv_001123_TEI.xml,0.005328784574921622,0.013068544762430159,0.006572530144396605,5.436048307013864E-4,4.0042046177952494E-6,0.006808124474673614,0.03976771907469511,0.006804526336966501,1.582561597956133E-4,0.9209439054368016
300,liv_001125_TEI.xml,0.0012497817821797205,1.776165614452175E-4,1.3564011782116387E-4,6.654339083182016E-4,4.901600166222526E-6,4.2403427313351575E-4,0.0012209051536115287,0.055788800303660784,1.9372347150107145E-4,0.9401391628281626
301,liv_001126_TEI.xml,0.04438593407426622,1.46041819461453E-4,1.1152749179123358E-4,0.002715056545676751,4.0302469585218556E-6,3.486540683962824E-4,0.02051511211571254,0.009016697512282148,1.5928541809504326E-4,0.9225976607073598
302,liv_001128_TEI.xml,0.22802161325842835,1.2242129776015372E-4,0.014631742538373186,0.03862156176497819,3.3784026025941517E-6,2.922634330346464E-4,8.415025723447685E-4,2.8922763467904156E-4,1.3352290233970126E-4,0.7170427661954594
303,liv_001131_TEI.xml,0.04363703953229573,1.5095054142741862E-4,1.1527612660544977E-4,5.655306460584586E-4,4.165710634929859E-6,0.004841940377979759,0.03464936335604116,3.5662967840864796E-4,1.6463928066361754E-4,0.9155144647498848
304,liv_001132_TEI.xml,0.024295315560284164,1.4264026581628866E-4,1.0892983347913184E-4,5.343965044327002E-4,3.936375892800911E-6,3.4053334296552465E-4,0.01791985956848862,3.3699615546358764E-4,1.555753993035715E-4,0.9561618169938736
305,liv_001133_TEI.xml,0.049183665724314776,1.4114593829890894E-4,1.0778866309011205E-4,5.287980614040407E-4,3.895137643687308E-6,3.3696584859732094E-4,0.007255930642559745,3.3346571736829554E-4,1.5394556078023275E-4,0.9419543987059429
306,liv_001136_TEI.xml,0.03451920452107374,1.502770646284735E-4,1.1476181379804353E-4,5.630074900259515E-4,4.1471250145192625E-6,0.002589551411607805,0.0010329782379618086,0.004816611144951312,1.6390473056082595E-4,0.9560455564603775
307,liv_001137_TEI.xml,0.0032808774144937264,1.4994257478717076E-4,1.1450637454668585E-4,0.0050133962700635755,4.137894256709355E-6,3.5796656682409697E-4,0.016611425782038513,3.5424829696172495E-4,0.009066823775801914,0.9650466750502259
308,liv_001141_TEI.xml,0.07543681900554342,1.2873803610639726E-4,9.831314289305625E-5,0.0023933627292318195,3.5527226405230537E-6,3.073437472318679E-4,0.03910593105771048,0.027058857138808918,0.0020514628818718186,0.8534156195379616
309,liv_001149_TEI.xml,0.009125554447926626,1.3740333097188694E-4,1.0493055293042299E-4,0.027030646351230297,3.791854680955847E-6,3.280309060186278E-4,0.11720637724098995,0.055396045539236986,0.0042292281496202335,0.7864379916263939
310,liv_001150_TEI.xml,0.01704214701761658,1.0005617645267035E-4,7.640971907319174E-5,0.018198251029879462,2.7612029370541833E-6,0.0017241527415621306,0.28734735947280543,0.0017216715525737714,1.0912963121129588E-4,0.6736780614558884
311,liv_001155_TEI.xml,0.04013005164674155,1.388190649162312E-4,1.0601170390785313E-4,0.002580778658163874,3.830924020438951E-6,3.314107694117474E-4,0.03186469008685964,3.279683398940915E-4,1.514076781314078E-4,0.9243650311279531
312,liv_001159_TEI.xml,0.026893980068017756,1.912300228387411E-4,1.460362852300287E-4,7.164362402354613E-4,5.277284415970487E-6,0.003295246528857388,0.012669329917412875,4.517923612738438E-4,2.085714506469385E-4,0.955422099841071
313,liv_001162_TEI.xml,0.0065230361211114935,1.776165614452175E-4,1.3564011782116387E-4,0.011211942586181748,4.901600166222526E-6,4.2403427313351575E-4,0.027587176848270393,4.1962974487716616E-4,1.9372347150107145E-4,0.953322298675492
314,liv_001165_TEI.xml,0.008325514715252513,1.614414470350577E-4,1.232876974921532E-4,6.048344376840035E-4,4.455223190807645E-6,0.0027819343430429827,0.04904003733902123,0.0027779309246149593,0.0073656291029981355,0.9288149347696681
